-3.14159E+00 ;  1.29691E+00 ; -8.56535E-01 ; 
-3.09251E+00 ;  1.25486E+00 ; -6.74644E-01 ; 
-3.04342E+00 ;  1.22175E+00 ; -5.10569E-01 ; 
-2.99433E+00 ;  1.19668E+00 ; -3.66130E-01 ; 
-2.94524E+00 ;  1.17871E+00 ; -2.42665E-01 ; 
-2.89616E+00 ;  1.16680E+00 ; -1.41046E-01 ; 
-2.84707E+00 ;  1.15988E+00 ; -6.16722E-02 ; 
-2.79798E+00 ;  1.15685E+00 ; -4.41990E-03 ; 
-2.74889E+00 ;  1.15663E+00 ;  3.13060E-02 ; 
-2.69981E+00 ;  1.15817E+00 ;  4.65935E-02 ; 
-2.65072E+00 ;  1.16046E+00 ;  4.29362E-02 ; 
-2.60163E+00 ;  1.16256E+00 ;  2.22695E-02 ; 
-2.55255E+00 ;  1.16366E+00 ; -1.31237E-02 ; 
-2.50346E+00 ;  1.16301E+00 ; -6.06498E-02 ; 
-2.45437E+00 ;  1.16004E+00 ; -1.17472E-01 ; 
-2.40528E+00 ;  1.15427E+00 ; -1.80560E-01 ; 
-2.35620E+00 ;  1.14541E+00 ; -2.46786E-01 ; 
-2.30711E+00 ;  1.13329E+00 ; -3.12970E-01 ; 
-2.25802E+00 ;  1.11793E+00 ; -3.75978E-01 ; 
-2.20893E+00 ;  1.09947E+00 ; -4.32752E-01 ; 
-2.15985E+00 ;  1.07823E+00 ; -4.80419E-01 ; 
-2.11076E+00 ;  1.05465E+00 ; -5.16371E-01 ; 
-2.06167E+00 ;  1.02930E+00 ; -5.38249E-01 ; 
-2.01259E+00 ;  1.00288E+00 ; -5.44081E-01 ; 
-1.96350E+00 ;  9.76173E-01 ; -5.32290E-01 ; 
-1.91441E+00 ;  9.50044E-01 ; -5.01708E-01 ; 
-1.86532E+00 ;  9.25416E-01 ; -4.51658E-01 ; 
-1.81624E+00 ;  9.03246E-01 ; -3.81927E-01 ; 
-1.76715E+00 ;  8.84498E-01 ; -2.92780E-01 ; 
-1.71806E+00 ;  8.70126E-01 ; -1.84998E-01 ; 
-1.66897E+00 ;  8.61045E-01 ; -5.97826E-02 ; 
-1.61989E+00 ;  8.58110E-01 ;  8.11875E-02 ; 
-1.57080E+00 ;  8.62096E-01 ;  2.35847E-01 ; 
-1.52171E+00 ;  8.73673E-01 ;  4.01763E-01 ; 
-1.47262E+00 ;  8.93394E-01 ;  5.76190E-01 ; 
-1.42354E+00 ;  9.21678E-01 ;  7.56120E-01 ; 
-1.37445E+00 ;  9.58794E-01 ;  9.38384E-01 ; 
-1.32536E+00 ;  1.00486E+00 ;  1.11967E+00 ; 
-1.27627E+00 ;  1.05982E+00 ;  1.29665E+00 ; 
-1.22719E+00 ;  1.12347E+00 ;  1.46599E+00 ; 
-1.17810E+00 ;  1.19543E+00 ;  1.62449E+00 ; 
-1.12901E+00 ;  1.27517E+00 ;  1.76909E+00 ; 
-1.07992E+00 ;  1.36201E+00 ;  1.89699E+00 ; 
-1.03084E+00 ;  1.45513E+00 ;  2.00569E+00 ; 
-9.81750E-01 ;  1.55358E+00 ;  2.09305E+00 ; 
-9.32662E-01 ;  1.65633E+00 ;  2.15732E+00 ; 
-8.83575E-01 ;  1.76222E+00 ;  2.19722E+00 ; 
-8.34487E-01 ;  1.87008E+00 ;  2.21191E+00 ; 
-7.85400E-01 ;  1.97866E+00 ;  2.20109E+00 ; 
-7.36313E-01 ;  2.08670E+00 ;  2.16494E+00 ; 
-6.87225E-01 ;  2.19297E+00 ;  2.10412E+00 ; 
-6.38138E-01 ;  2.29626E+00 ;  2.01983E+00 ; 
-5.89050E-01 ;  2.39541E+00 ;  1.91364E+00 ; 
-5.39963E-01 ;  2.48934E+00 ;  1.78764E+00 ; 
-4.90876E-01 ;  2.57709E+00 ;  1.64424E+00 ; 
-4.41788E-01 ;  2.65781E+00 ;  1.48616E+00 ; 
-3.92701E-01 ;  2.73076E+00 ;  1.31644E+00 ; 
-3.43614E-01 ;  2.79538E+00 ;  1.13824E+00 ; 
-2.94526E-01 ;  2.85125E+00 ;  9.54891E-01 ; 
-2.45439E-01 ;  2.89812E+00 ;  7.69746E-01 ; 
-1.96351E-01 ;  2.93591E+00 ;  5.86136E-01 ; 
-1.47264E-01 ;  2.96468E+00 ;  4.07281E-01 ; 
-9.81766E-02 ;  2.98467E+00 ;  2.36275E-01 ; 
-4.90892E-02 ;  2.99627E+00 ;  7.59493E-02 ; 
-1.79559E-06 ;  3.00000E+00 ; -7.11263E-02 ; 
 4.90856E-02 ;  2.99651E+00 ; -2.02708E-01 ; 
 9.81730E-02 ;  2.98656E+00 ; -3.16935E-01 ; 
 1.47260E-01 ;  2.97100E+00 ; -4.12303E-01 ; 
 1.96348E-01 ;  2.95076E+00 ; -4.87776E-01 ; 
 2.45435E-01 ;  2.92682E+00 ; -5.42748E-01 ; 
 2.94523E-01 ;  2.90018E+00 ; -5.77015E-01 ; 
 3.43610E-01 ;  2.87185E+00 ; -5.90886E-01 ; 
 3.92697E-01 ;  2.84285E+00 ; -5.85082E-01 ; 
 4.41785E-01 ;  2.81413E+00 ; -5.60743E-01 ; 
 4.90872E-01 ;  2.78660E+00 ; -5.19415E-01 ; 
 5.39959E-01 ;  2.76110E+00 ; -4.63034E-01 ; 
 5.89047E-01 ;  2.73838E+00 ; -3.93861E-01 ; 
 6.38134E-01 ;  2.71904E+00 ; -3.14414E-01 ; 
