 3.92699E+00 ; -7.07104E-01 ; -6.89474E-01 ; 
 3.97607E+00 ; -7.40949E-01 ; -6.53110E-01 ; 
 4.02516E+00 ; -7.73008E-01 ; -6.15172E-01 ; 
 4.07425E+00 ; -8.03206E-01 ; -5.75752E-01 ; 
 4.12334E+00 ; -8.31468E-01 ; -5.34947E-01 ; 
 4.17242E+00 ; -8.57727E-01 ; -4.92850E-01 ; 
 4.22151E+00 ; -8.81920E-01 ; -4.49568E-01 ; 
 4.27060E+00 ; -9.03988E-01 ; -4.05203E-01 ; 
 4.31969E+00 ; -9.23879E-01 ; -3.59862E-01 ; 
 4.36877E+00 ; -9.41543E-01 ; -3.13652E-01 ; 
 4.41786E+00 ; -9.56940E-01 ; -2.66687E-01 ; 
 4.46695E+00 ; -9.70031E-01 ; -2.19081E-01 ; 
 4.51604E+00 ; -9.80785E-01 ; -1.70946E-01 ; 
 4.56512E+00 ; -9.89176E-01 ; -1.22400E-01 ; 
 4.61421E+00 ; -9.95185E-01 ; -7.35594E-02 ; 
 4.66330E+00 ; -9.98795E-01 ; -2.45400E-02 ; 
 4.71239E+00 ; -1.00000E+00 ;  2.45376E-02 ; 
 4.76148E+00 ; -9.98796E-01 ;  7.35558E-02 ; 
 4.81056E+00 ; -9.95185E-01 ;  1.22398E-01 ; 
 4.85965E+00 ; -9.89177E-01 ;  1.70944E-01 ; 
 4.90874E+00 ; -9.80785E-01 ;  2.19078E-01 ; 
 4.95783E+00 ; -9.70031E-01 ;  2.66685E-01 ; 
 5.00691E+00 ; -9.56941E-01 ;  3.13650E-01 ; 
 5.05600E+00 ; -9.41544E-01 ;  3.59859E-01 ; 
 5.10509E+00 ; -9.23880E-01 ;  4.05200E-01 ; 
 5.15418E+00 ; -9.03989E-01 ;  4.49566E-01 ; 
 5.20326E+00 ; -8.81921E-01 ;  4.92849E-01 ; 
 5.25235E+00 ; -8.57729E-01 ;  5.34944E-01 ; 
 5.30144E+00 ; -8.31469E-01 ;  5.75751E-01 ; 
 5.35053E+00 ; -8.03207E-01 ;  6.15169E-01 ; 
 5.39961E+00 ; -7.73010E-01 ;  6.53108E-01 ; 
 5.44870E+00 ; -7.40951E-01 ;  6.89472E-01 ; 
 5.49779E+00 ; -7.07106E-01 ;  7.24175E-01 ; 
 5.54688E+00 ; -6.71558E-01 ;  7.57134E-01 ; 
 5.59596E+00 ; -6.34392E-01 ;  7.88268E-01 ; 
 5.64505E+00 ; -5.95698E-01 ;  8.17503E-01 ; 
 5.69414E+00 ; -5.55569E-01 ;  8.44770E-01 ; 
 5.74323E+00 ; -5.14101E-01 ;  8.70000E-01 ; 
 5.79231E+00 ; -4.71395E-01 ;  8.93135E-01 ; 
 5.84140E+00 ; -4.27553E-01 ;  9.14118E-01 ; 
 5.89049E+00 ; -3.82682E-01 ;  9.32900E-01 ; 
 5.93958E+00 ; -3.36888E-01 ;  9.49434E-01 ; 
 5.98866E+00 ; -2.90283E-01 ;  9.63680E-01 ; 
 6.03775E+00 ; -2.42978E-01 ;  9.75605E-01 ; 
 6.08684E+00 ; -1.95088E-01 ;  9.85179E-01 ; 
 6.13593E+00 ; -1.46728E-01 ;  9.92380E-01 ; 
 6.18501E+00 ; -9.80144E-02 ;  9.97191E-01 ; 
 6.23410E+00 ; -4.90648E-02 ;  9.99599E-01 ; 
