 0.00000E+00 ;  0.00000E+00 ;  1.20454E-03 ; 
 4.90874E-02 ;  4.90677E-02 ;  4.81527E-03 ; 
 9.81748E-02 ;  9.80171E-02 ;  1.08235E-02 ; 
 1.47262E-01 ;  1.46730E-01 ;  1.92147E-02 ; 
 1.96350E-01 ;  1.95090E-01 ;  2.99688E-02 ; 
 2.45437E-01 ;  2.42980E-01 ;  4.30597E-02 ; 
 2.94524E-01 ;  2.90285E-01 ;  5.84559E-02 ; 
 3.43612E-01 ;  3.36890E-01 ;  7.61205E-02 ; 
 3.92699E-01 ;  3.82683E-01 ;  9.60107E-02 ; 
 4.41786E-01 ;  4.27555E-01 ;  1.18079E-01 ; 
 4.90874E-01 ;  4.71397E-01 ;  1.42271E-01 ; 
 5.39961E-01 ;  5.14103E-01 ;  1.68530E-01 ; 
 5.89049E-01 ;  5.55570E-01 ;  1.96792E-01 ; 
 6.38136E-01 ;  5.95699E-01 ;  2.26990E-01 ; 
 6.87223E-01 ;  6.34393E-01 ;  2.59049E-01 ; 
 7.36311E-01 ;  6.71559E-01 ;  2.92893E-01 ; 
 7.85398E-01 ;  7.07107E-01 ;  3.28441E-01 ; 
 8.34486E-01 ;  7.40951E-01 ;  3.65607E-01 ; 
 8.83573E-01 ;  7.73011E-01 ;  4.04301E-01 ; 
 9.32660E-01 ;  8.03208E-01 ;  4.44430E-01 ; 
 9.81748E-01 ;  8.31470E-01 ;  4.85898E-01 ; 
 1.03084E+00 ;  8.57729E-01 ;  5.28603E-01 ; 
 1.07992E+00 ;  8.81921E-01 ;  5.72445E-01 ; 
 1.12901E+00 ;  9.03989E-01 ;  6.17317E-01 ; 
 1.17810E+00 ;  9.23880E-01 ;  6.63110E-01 ; 
 1.22718E+00 ;  9.41544E-01 ;  7.09716E-01 ; 
 1.27627E+00 ;  9.56940E-01 ;  7.57020E-01 ; 
 1.32536E+00 ;  9.70031E-01 ;  8.04910E-01 ; 
 1.37445E+00 ;  9.80785E-01 ;  8.53270E-01 ; 
 1.42353E+00 ;  9.89177E-01 ;  9.01983E-01 ; 
 1.47262E+00 ;  9.95185E-01 ;  9.50933E-01 ; 
 1.52171E+00 ;  9.98795E-01 ;  1.00000E+00 ; 
 1.57080E+00 ;  1.00000E+00 ;  1.04907E+00 ; 
 1.61988E+00 ;  9.98795E-01 ;  1.09802E+00 ; 
 1.66897E+00 ;  9.95185E-01 ;  1.14673E+00 ; 
 1.71806E+00 ;  9.89176E-01 ;  1.19509E+00 ; 
 1.76715E+00 ;  9.80785E-01 ;  1.24298E+00 ; 
 1.81623E+00 ;  9.70031E-01 ;  1.29029E+00 ; 
 1.86532E+00 ;  9.56940E-01 ;  1.33689E+00 ; 
 1.91441E+00 ;  9.41544E-01 ;  1.38268E+00 ; 
 1.96350E+00 ;  9.23879E-01 ;  1.42756E+00 ; 
 2.01258E+00 ;  9.03989E-01 ;  1.47140E+00 ; 
 2.06167E+00 ;  8.81921E-01 ;  1.51410E+00 ; 
 2.11076E+00 ;  8.57728E-01 ;  1.55557E+00 ; 
 2.15985E+00 ;  8.31470E-01 ;  1.59570E+00 ; 
 2.20893E+00 ;  8.03208E-01 ;  1.63439E+00 ; 
 2.25802E+00 ;  7.73010E-01 ;  1.67156E+00 ; 
 2.30711E+00 ;  7.40951E-01 ;  1.70711E+00 ; 
 2.35619E+00 ;  7.07107E-01 ;  1.74095E+00 ; 
 2.40528E+00 ;  6.71559E-01 ;  1.77301E+00 ; 
 2.45437E+00 ;  6.34394E-01 ;  1.80321E+00 ; 
 2.50346E+00 ;  5.95700E-01 ;  1.83147E+00 ; 
 2.55254E+00 ;  5.55571E-01 ;  1.85773E+00 ; 
 2.60163E+00 ;  5.14103E-01 ;  1.88192E+00 ; 
 2.65072E+00 ;  4.71397E-01 ;  1.90399E+00 ; 
