-3.14159E+00 ;  1.29691E+00 ;  6.25916E-02 ; 
-3.09251E+00 ;  1.25486E+00 ;  1.23342E-01 ; 
-3.04342E+00 ;  1.22175E+00 ;  1.82668E-01 ; 
-2.99433E+00 ;  1.19668E+00 ;  2.40942E-01 ; 
-2.94524E+00 ;  1.17871E+00 ;  2.98487E-01 ; 
-2.89616E+00 ;  1.16680E+00 ;  3.55574E-01 ; 
-2.84707E+00 ;  1.15988E+00 ;  4.12421E-01 ; 
-2.79798E+00 ;  1.15685E+00 ;  4.69193E-01 ; 
-2.74889E+00 ;  1.15663E+00 ;  5.26001E-01 ; 
-2.69981E+00 ;  1.15817E+00 ;  5.82908E-01 ; 
-2.65072E+00 ;  1.16046E+00 ;  6.39926E-01 ; 
-2.60163E+00 ;  1.16256E+00 ;  6.97025E-01 ; 
-2.55255E+00 ;  1.16366E+00 ;  7.54139E-01 ; 
-2.50346E+00 ;  1.16301E+00 ;  8.11166E-01 ; 
-2.45437E+00 ;  1.16004E+00 ;  8.67979E-01 ; 
-2.40528E+00 ;  1.15427E+00 ;  9.24435E-01 ; 
-2.35620E+00 ;  1.14541E+00 ;  9.80376E-01 ; 
-2.30711E+00 ;  1.13329E+00 ;  1.03564E+00 ; 
-2.25802E+00 ;  1.11793E+00 ;  1.09008E+00 ; 
-2.20893E+00 ;  1.09947E+00 ;  1.14354E+00 ; 
-2.15985E+00 ;  1.07823E+00 ;  1.19589E+00 ; 
-2.11076E+00 ;  1.05465E+00 ;  1.24705E+00 ; 
-2.06167E+00 ;  1.02930E+00 ;  1.29693E+00 ; 
-2.01259E+00 ;  1.00288E+00 ;  1.34550E+00 ; 
-1.96350E+00 ;  9.76173E-01 ;  1.39277E+00 ; 
-1.91441E+00 ;  9.50044E-01 ;  1.43879E+00 ; 
-1.86532E+00 ;  9.25416E-01 ;  1.48366E+00 ; 
-1.81624E+00 ;  9.03246E-01 ;  1.52753E+00 ; 
